file,label,review_length,avg_word_length,char length,total_ADJS,total_VERBS,total_NOUNS,. count,! count,? count,TTR
7802_10.txt,P,98,3.786,459,0,0.071,0.163,0.013,0,0,0.744
7803_10.txt,P,226,4,1116,0.071,0.093,0.133,0.008,0,0,0.608
7804_10.txt,P,178,3.68,817,0.034,0.101,0.14,0.012,0,0.001,0.601
7805_10.txt,P,439,4.351,2318,0.064,0.114,0.137,0.007,0,0,0.562
7806_10.txt,P,192,4.099,948,0.078,0.062,0.156,0.008,0,0,0.673
7807_10.txt,P,129,4.031,630,0.062,0.054,0.155,0.003,0,0.002,0.676
7808_10.txt,P,285,4.081,1417,0.084,0.074,0.133,0.008,0,0,0.61
7809_10.txt,P,163,3.908,782,0.049,0.086,0.153,0.003,0.003,0.001,0.697
780_7.txt,P,49,4.082,241,0.102,0.061,0.122,0.021,0,0,0.878
7810_7.txt,P,340,4.074,1685,0.05,0.079,0.159,0.007,0,0.001,0.536
7811_7.txt,P,313,4.134,1568,0.064,0.109,0.182,0.007,0,0,0.595
7812_8.txt,P,389,4.216,1990,0.072,0.09,0.131,0.008,0,0,0.583
7813_10.txt,P,62,4.484,333,0.097,0.081,0.21,0.009,0,0,0.736
7814_10.txt,P,44,4.045,215,0.114,0.091,0.159,0.014,0,0,0.821
7815_8.txt,P,108,4.528,586,0.074,0.083,0.167,0.009,0,0,0.663
7816_9.txt,P,496,4.204,2517,0.032,0.091,0.169,0.01,0,0.001,0.554
7817_10.txt,P,563,4.211,2863,0.101,0.059,0.146,0.01,0,0,0.508
7818_9.txt,P,165,3.77,777,0.042,0.127,0.164,0.01,0.001,0,0.628
7819_9.txt,P,581,4.453,3102,0.062,0.093,0.186,0.009,0,0,0.547
781_9.txt,P,99,4.101,481,0.081,0.091,0.222,0.012,0,0,0.808
7820_8.txt,P,901,4.09,4474,0.049,0.101,0.154,0.008,0,0,0.457
7821_8.txt,P,192,3.87,926,0.052,0.083,0.141,0.009,0,0,0.672
7822_8.txt,P,240,4.604,1316,0.108,0.075,0.188,0.008,0,0,0.738
7823_7.txt,P,157,3.363,634,0.051,0.032,0.127,0.009,0,0,0.708
7824_10.txt,P,171,4.287,869,0.029,0.123,0.146,0.008,0,0,0.784
7825_9.txt,P,660,4.247,3359,0.097,0.077,0.152,0.007,0,0,0.555
7826_8.txt,P,122,4.279,635,0.057,0.074,0.123,0.006,0,0,0.641
7827_10.txt,P,123,4.325,637,0.073,0.081,0.138,0.013,0,0,0.794
7828_10.txt,P,136,3.963,656,0.037,0.088,0.199,0.009,0,0,0.689
7829_7.txt,P,57,4.386,300,0.105,0.088,0.228,0.01,0,0,0.942
782_9.txt,P,147,4.361,768,0.109,0.068,0.218,0.01,0.01,0,0.736
7830_10.txt,P,136,4.14,674,0.051,0.074,0.118,0.01,0,0,0.761
7831_8.txt,P,154,4.026,740,0.065,0.091,0.143,0.014,0,0,0.756
7832_7.txt,P,499,4.333,2572,0.07,0.082,0.154,0.014,0,0,0.642
7833_8.txt,P,565,4,2734,0.048,0.087,0.135,0.009,0,0,0.525
7834_8.txt,P,575,4.461,3065,0.075,0.07,0.177,0.007,0,0,0.59
7835_9.txt,P,252,4,1220,0.099,0.071,0.167,0.006,0,0.002,0.575
7836_8.txt,P,598,4.413,3158,0.037,0.085,0.139,0.007,0,0,0.494
7837_10.txt,P,374,4.051,1837,0.048,0.131,0.171,0.011,0,0,0.587
7838_8.txt,P,227,3.731,1046,0.053,0.123,0.123,0.005,0.001,0,0.565
7839_10.txt,P,229,4.21,1166,0.052,0.096,0.166,0.005,0.003,0,0.706
783_10.txt,P,198,4.035,969,0.081,0.081,0.172,0.008,0.002,0,0.698
7840_8.txt,P,233,3.88,1103,0.077,0.077,0.176,0.006,0,0,0.687
7841_10.txt,P,298,3.621,1331,0.05,0.094,0.101,0.011,0.002,0,0.596
7842_10.txt,P,203,3.857,963,0.02,0.158,0.108,0.009,0,0.001,0.64
7843_9.txt,P,187,3.711,862,0.037,0.107,0.155,0.014,0.002,0,0.625
7844_10.txt,P,243,3.79,1141,0.025,0.144,0.119,0.006,0.002,0.001,0.546
7845_10.txt,P,181,3.773,828,0.044,0.149,0.122,0.017,0.001,0.006,0.718
7846_10.txt,P,248,3.935,1184,0.069,0.097,0.129,0.017,0.003,0.001,0.683
7847_9.txt,P,282,3.84,1316,0.06,0.085,0.149,0.011,0.003,0,0.636
7848_10.txt,P,250,4.064,1233,0.028,0.108,0.192,0.015,0,0,0.632
7849_9.txt,P,92,4.12,456,0.076,0.098,0.098,0.011,0,0,0.816
784_10.txt,P,61,4.049,299,0.098,0.098,0.082,0.023,0,0,0.827
7850_8.txt,P,549,4.228,2785,0.056,0.071,0.175,0.012,0,0,0.546
7851_8.txt,P,174,4.477,928,0.069,0.103,0.172,0.004,0.001,0,0.757
7852_9.txt,P,331,4.42,1753,0.054,0.091,0.227,0.012,0,0,0.581
7853_9.txt,P,469,4.313,2412,0.064,0.077,0.213,0.005,0,0,0.615
7854_10.txt,P,52,4.269,270,0.058,0.077,0.192,0.007,0,0,0.875
7855_8.txt,P,351,3.983,1697,0.066,0.103,0.148,0.006,0.004,0,0.655
7856_10.txt,P,498,4.4,2626,0.068,0.09,0.169,0.007,0.002,0,0.64
7857_10.txt,P,753,4.587,4154,0.077,0.077,0.193,0.007,0,0,0.493
7858_10.txt,P,159,4.151,800,0.088,0.038,0.182,0.006,0.001,0,0.708
7859_7.txt,P,520,3.688,2354,0.079,0.063,0.158,0.01,0,0,0.562
785_9.txt,P,198,3.5,856,0.121,0.096,0.136,0.016,0.001,0,0.687
7860_10.txt,P,209,3.713,955,0.053,0.115,0.091,0.016,0.001,0,0.61
7861_10.txt,P,486,4.486,2604,0.101,0.076,0.191,0.007,0,0,0.647
7862_7.txt,P,301,4.06,1484,0.073,0.076,0.159,0.01,0.001,0,0.686
7863_10.txt,P,106,4.34,560,0.028,0.094,0.226,0.013,0.011,0,0.81
7864_8.txt,P,413,4.138,2071,0.077,0.099,0.196,0.007,0,0.002,0.555
7865_8.txt,P,169,3.781,790,0.083,0.077,0.142,0.011,0,0,0.673
7866_10.txt,P,507,3.822,2381,0.055,0.079,0.146,0.01,0.001,0,0.551
7867_7.txt,P,257,4.245,1321,0.109,0.062,0.16,0,0,0,0.595
7868_8.txt,P,214,4.383,1121,0.093,0.065,0.234,0.008,0,0,0.757
7869_9.txt,P,420,4.15,2108,0.069,0.081,0.171,0.014,0,0,0.618
786_7.txt,P,351,3.84,1652,0.085,0.091,0.154,0.01,0.001,0.004,0.587
7870_10.txt,P,245,4.11,1229,0.069,0.082,0.167,0.011,0,0,0.568
7871_9.txt,P,202,4.158,1022,0.035,0.129,0.173,0.01,0.001,0,0.659
7872_10.txt,P,173,4.029,853,0.04,0.087,0.133,0.011,0,0.001,0.687
7873_8.txt,P,227,4.634,1252,0.088,0.075,0.242,0.007,0.002,0,0.687
7874_8.txt,P,530,4.158,2673,0.058,0.079,0.208,0.009,0,0,0.554
7875_7.txt,P,534,4.18,2680,0.099,0.067,0.174,0.009,0,0,0.6
7876_8.txt,P,200,4.38,1060,0.07,0.11,0.19,0.014,0,0,0.701
7877_7.txt,P,704,4.371,3664,0.077,0.072,0.173,0.008,0.001,0,0.616
7878_7.txt,P,159,3.629,715,0.019,0.075,0.157,0.011,0.001,0,0.669
7879_7.txt,P,207,4.029,1006,0.101,0.072,0.164,0.012,0.001,0,0.698
787_9.txt,P,51,3.725,236,0.078,0.098,0.118,0.017,0,0,0.745
7880_8.txt,P,202,4.772,1144,0.064,0.104,0.153,0.003,0,0,0.706
7881_9.txt,P,45,4.689,238,0.133,0.044,0.289,0.008,0.008,0,0.968
7882_7.txt,P,246,4.098,1234,0.081,0.081,0.146,0.011,0,0,0.633
7883_10.txt,P,139,3.719,636,0.079,0.122,0.122,0.013,0.005,0,0.712
7884_7.txt,P,356,3.705,1617,0.039,0.107,0.154,0.006,0.004,0,0.638
7885_9.txt,P,406,3.66,1819,0.059,0.096,0.143,0.012,0.002,0,0.591
7886_10.txt,P,210,3.2,829,0.029,0.071,0.1,0.006,0.033,0.004,0.648
7887_7.txt,P,258,3.554,1124,0.035,0.035,0.112,0.02,0,0,0.574
7888_8.txt,P,224,4.504,1198,0.054,0.062,0.205,0.008,0,0.001,0.626
7889_10.txt,P,206,3.947,1002,0.087,0.083,0.107,0.001,0.001,0,0.625
788_8.txt,P,231,4.126,1154,0.065,0.108,0.186,0.01,0,0.002,0.724
7890_7.txt,P,277,3.859,1311,0.051,0.105,0.155,0.012,0.001,0.002,0.633
7891_8.txt,P,445,3.865,2073,0.07,0.049,0.139,0.011,0,0,0.637
7892_7.txt,P,208,3.841,969,0.038,0.111,0.144,0.014,0,0,0.629
7893_7.txt,P,467,3.884,2201,0.064,0.101,0.152,0.01,0.001,0.001,0.61
7894_10.txt,P,121,3.835,571,0.058,0.124,0.157,0.016,0.002,0,0.75
7895_10.txt,P,204,4.137,1031,0.054,0.054,0.157,0.007,0.001,0,0.696
7896_10.txt,P,72,3.875,340,0.028,0.069,0.153,0.018,0,0,0.774
7897_8.txt,P,274,4.307,1429,0.106,0.088,0.164,0.008,0.001,0,0.532
7898_10.txt,P,242,4.488,1303,0.087,0.079,0.153,0.013,0,0,0.644
7899_10.txt,P,185,3.676,838,0.054,0.103,0.114,0.011,0,0,0.643
789_7.txt,P,281,4.438,1499,0.075,0.103,0.21,0.007,0,0,0.671
78_10.txt,P,182,3.918,870,0.044,0.099,0.165,0.014,0,0,0.639
7900_10.txt,P,147,3.823,685,0.075,0.088,0.088,0.015,0,0,0.656
7901_7.txt,P,315,3.787,1462,0.057,0.089,0.127,0.012,0,0.001,0.656
7902_10.txt,P,95,4.042,466,0.105,0.126,0.211,0.013,0,0.002,0.723
7903_10.txt,P,324,3.552,1443,0.046,0.083,0.16,0.018,0.002,0.002,0.565
7904_8.txt,P,139,4.353,728,0.058,0.065,0.209,0.01,0,0,0.708
7905_10.txt,P,184,3.804,862,0.049,0.087,0.152,0.019,0.001,0.001,0.658
7906_7.txt,P,189,4.18,952,0.058,0.111,0.153,0.011,0.001,0,0.686
7907_7.txt,P,240,3.671,1089,0.067,0.079,0.15,0.012,0,0.001,0.548
7908_9.txt,P,92,3.783,421,0.022,0.054,0.163,0.01,0,0,0.757
7909_10.txt,P,196,4.219,995,0.066,0.071,0.184,0.009,0.002,0,0.679
790_9.txt,P,132,4.402,704,0.083,0.061,0.182,0.009,0,0,0.757
7910_10.txt,P,98,3.786,453,0.051,0.102,0.122,0.009,0.004,0,0.8
7911_10.txt,P,172,3.797,797,0.035,0.093,0.174,0.008,0,0,0.667
7912_8.txt,P,147,3.49,641,0.027,0.109,0.129,0.011,0,0.002,0.697
7913_10.txt,P,74,4.284,383,0.054,0.081,0.23,0.013,0,0,0.791
7914_10.txt,P,123,3.39,516,0.049,0.098,0.138,0.016,0.004,0,0.68
7915_8.txt,P,216,4.037,1050,0.074,0.088,0.204,0.012,0,0,0.72
7916_8.txt,P,323,4.449,1714,0.08,0.074,0.189,0.009,0,0.001,0.709
7917_8.txt,P,487,3.784,2246,0.057,0.066,0.148,0.01,0,0,0.541
7918_10.txt,P,231,3.887,1106,0.026,0.113,0.199,0.014,0,0,0.365
7919_10.txt,P,297,3.879,1394,0.047,0.104,0.148,0.008,0.001,0,0.708
791_9.txt,P,228,3.917,1089,0.07,0.096,0.136,0.007,0.001,0,0.668
7920_7.txt,P,208,3.74,947,0.077,0.072,0.149,0.007,0.001,0.001,0.747
7921_10.txt,P,173,3.994,830,0.098,0.058,0.179,0.01,0.006,0,0.711
7922_7.txt,P,262,3.893,1229,0.069,0.076,0.168,0.01,0,0,0.693
7923_8.txt,P,846,4.047,4132,0.052,0.11,0.183,0.014,0.001,0,0.555
7924_9.txt,P,546,3.808,2530,0.06,0.081,0.17,0.007,0.002,0.001,0.57
7925_7.txt,P,89,3.584,392,0.135,0.079,0.146,0.01,0,0,0.743
7926_10.txt,P,611,3.44,2601,0.046,0.121,0.162,0.011,0.003,0.003,0.498
7927_10.txt,P,867,4.158,4311,0.068,0.093,0.197,0.01,0,0.001,0.623
7928_10.txt,P,208,3.889,992,0.058,0.144,0.139,0.011,0.003,0,0.687
7929_10.txt,P,512,4.223,2593,0.047,0.111,0.213,0.007,0,0,0.638
792_8.txt,P,68,3.544,288,0.074,0.103,0.103,0.017,0.003,0,0.837
7930_7.txt,P,318,3.522,1377,0.072,0.088,0.148,0.013,0.001,0.002,0.592
7931_8.txt,P,316,3.547,1368,0.041,0.117,0.108,0.009,0.002,0.01,0.589
7932_8.txt,P,196,3.485,845,0.066,0.122,0.158,0.019,0.005,0,0.568
7933_10.txt,P,231,4.052,1146,0.052,0.087,0.169,0.013,0.001,0,0.668
7934_7.txt,P,347,3.677,1580,0.046,0.144,0.147,0.013,0,0.001,0.556
7935_8.txt,P,549,3.887,2567,0.067,0.095,0.208,0.012,0.003,0.001,0.618
7936_7.txt,P,657,3.7,2967,0.056,0.097,0.132,0.006,0.001,0,0.536
7937_10.txt,P,229,3.76,1059,0.044,0.122,0.131,0.006,0.004,0,0.625
7938_7.txt,P,328,4.223,1654,0.052,0.076,0.155,0.012,0.002,0,0.633
7939_8.txt,P,166,3.982,811,0.072,0.066,0.181,0.007,0,0,0.707
793_9.txt,P,216,3.69,988,0.083,0.093,0.134,0.011,0.005,0,0.683
7940_7.txt,P,446,3.917,2142,0.061,0.085,0.132,0.008,0,0,0.519
7941_8.txt,P,495,4.162,2475,0.069,0.075,0.194,0.01,0,0,0.596
7942_10.txt,P,95,3.589,419,0.042,0.126,0.116,0.012,0.002,0,0.823
7943_10.txt,P,232,3.526,1021,0.043,0.121,0.138,0.014,0,0.004,0.603
7944_9.txt,P,303,3.647,1360,0.056,0.092,0.135,0.01,0.001,0.001,0.602
7945_8.txt,P,238,3.605,1068,0.08,0.059,0.139,0.013,0,0,0.575
7946_10.txt,P,309,3.819,1443,0.078,0.087,0.168,0.01,0.001,0.001,0.654
7947_10.txt,P,149,3.752,695,0.034,0.121,0.141,0.009,0,0,0.628
7948_7.txt,P,551,4.263,2817,0.076,0.074,0.198,0.008,0,0,0.569
7949_10.txt,P,748,4.088,3722,0.055,0.108,0.166,0.005,0.001,0,0.485
794_8.txt,P,156,3.833,732,0.115,0.045,0.167,0.012,0,0,0.684
7950_9.txt,P,175,4.029,848,0.063,0.08,0.137,0.011,0,0,0.699
7951_10.txt,P,155,3.632,702,0.071,0.123,0.161,0.013,0,0,0.671
7952_8.txt,P,175,3.537,772,0.051,0.126,0.131,0.013,0,0,0.612
7953_9.txt,P,248,4,1182,0.085,0.065,0.149,0.02,0,0,0.684
7954_7.txt,P,153,4.34,796,0.118,0.02,0.242,0.01,0,0,0.737
7955_10.txt,P,160,3.45,684,0.025,0.125,0.125,0.012,0.006,0,0.731
7956_10.txt,P,135,4,658,0.03,0.104,0.222,0.008,0,0,0.742
7957_10.txt,P,151,3.437,656,0.066,0.086,0.119,0.012,0,0,0.656
7958_10.txt,P,116,4.629,648,0.052,0.129,0.181,0.028,0,0,0.681
7959_10.txt,P,157,3.592,699,0.07,0.07,0.115,0.013,0.003,0,0.58
795_8.txt,P,251,4.259,1289,0.064,0.084,0.159,0.011,0,0,0.667
7960_10.txt,P,329,4.17,1622,0.088,0.067,0.167,0.014,0.001,0.001,0.682
7961_10.txt,P,530,4.047,2556,0.134,0.051,0.128,0.013,0,0,0.628
7962_9.txt,P,266,4.105,1311,0.102,0.079,0.124,0.012,0.001,0,0.703
7963_9.txt,P,58,4.069,284,0.069,0.103,0.19,0.021,0.004,0,0.86
7964_10.txt,P,108,3.75,495,0.037,0.083,0.157,0.008,0.004,0,0.727
7965_10.txt,P,177,3.446,762,0.073,0.09,0.102,0.007,0.022,0,0.572
7966_9.txt,P,273,3.927,1300,0.077,0.092,0.158,0.014,0,0.001,0.656
7967_9.txt,P,342,3.912,1629,0.053,0.114,0.126,0.009,0.002,0,0.605
7968_10.txt,P,407,4.02,2010,0.066,0.113,0.165,0.007,0,0,0.568
7969_10.txt,P,91,3.626,396,0.088,0.088,0.165,0.023,0.008,0,0.862
796_8.txt,P,140,3.721,639,0.021,0.1,0.129,0.014,0,0,0.686
7970_10.txt,P,94,4.191,476,0.138,0.032,0.191,0.011,0.004,0,0.778
7971_10.txt,P,148,3.764,689,0.041,0.122,0.182,0.013,0.004,0,0.614
7972_10.txt,P,182,3.808,842,0.099,0.082,0.176,0.008,0,0,0.664
7973_10.txt,P,152,3.296,625,0.046,0.105,0.138,0.016,0.008,0,0.715
7974_7.txt,P,189,4.106,941,0.106,0.085,0.138,0.011,0,0,0.693
7975_8.txt,P,387,3.969,1876,0.062,0.088,0.15,0.014,0,0,0.56
7976_7.txt,P,161,4.658,889,0.075,0.056,0.217,0.007,0,0,0.7
7977_8.txt,P,311,4.183,1567,0.061,0.113,0.167,0.017,0,0,0.615
7978_8.txt,P,297,4.172,1500,0.054,0.118,0.199,0.01,0,0,0.616
7979_9.txt,P,299,3.873,1425,0.064,0.074,0.161,0.007,0,0,0.621
797_8.txt,P,365,4.282,1884,0.074,0.055,0.156,0.012,0,0.001,0.601
7980_10.txt,P,269,4.19,1357,0.067,0.097,0.123,0.027,0.001,0,0.652
7981_10.txt,P,285,4.295,1459,0.053,0.081,0.151,0.007,0,0,0.642
7982_10.txt,P,176,3.767,804,0.057,0.102,0.131,0.014,0,0,0.72
7983_9.txt,P,246,4.358,1278,0.085,0.081,0.207,0.008,0,0,0.702
7984_10.txt,P,354,4.347,1850,0.085,0.09,0.147,0.006,0.001,0,0.611
7985_10.txt,P,1089,4.173,5533,0.065,0.074,0.152,0.011,0,0,0.482
7986_10.txt,P,165,4.606,901,0.127,0.079,0.152,0.017,0,0,0.748
7987_8.txt,P,273,4.121,1370,0.092,0.077,0.165,0.008,0,0,0.597
7988_10.txt,P,156,3.686,713,0.038,0.109,0.122,0.008,0.006,0,0.623
7989_10.txt,P,505,3.95,2423,0.055,0.095,0.147,0.014,0,0,0.571
798_10.txt,P,143,3.748,662,0.063,0.098,0.147,0.012,0.002,0,0.712
7990_7.txt,P,782,4.068,3910,0.052,0.125,0.161,0.007,0,0,0.462
7991_7.txt,P,528,4.373,2776,0.066,0.087,0.153,0.006,0,0,0.582
7992_7.txt,P,512,3.934,2415,0.055,0.074,0.154,0.007,0,0,0.634
7993_10.txt,P,201,4.209,1021,0.045,0.065,0.174,0.007,0,0,0.651
7994_9.txt,P,183,3.552,800,0.049,0.137,0.18,0.01,0,0.001,0.634
7995_8.txt,P,266,4.026,1283,0.09,0.086,0.169,0.009,0,0,0.646
7996_8.txt,P,217,4.124,1073,0.115,0.083,0.147,0.009,0.001,0,0.691
7997_10.txt,P,120,4.217,616,0.05,0.092,0.192,0.01,0,0,0.782
7998_9.txt,P,327,3.657,1465,0.083,0.086,0.159,0.014,0.003,0.001,0.657
7999_10.txt,P,158,3.601,707,0.063,0.114,0.133,0.013,0,0,0.626
799_8.txt,P,159,4.302,818,0.057,0.069,0.151,0.01,0,0,0.738
79_10.txt,P,141,3.801,655,0.043,0.121,0.05,0.015,0,0,0.75
7_7.txt,P,136,3.809,639,0.059,0.074,0.14,0.009,0,0,0.694
8000_10.txt,P,162,3.728,737,0.099,0.08,0.148,0.019,0,0,0.679
8001_10.txt,P,148,4.243,763,0.061,0.074,0.216,0.01,0.001,0,0.743
8002_7.txt,P,144,3.938,703,0.083,0.076,0.125,0.009,0,0,0.69
8003_8.txt,P,163,4.19,829,0.098,0.074,0.184,0.011,0,0,0.639
8004_9.txt,P,1126,3.967,5405,0.066,0.052,0.17,0.009,0,0,0.452
8005_9.txt,P,290,3.81,1356,0.062,0.107,0.172,0.009,0.001,0,0.573
8006_10.txt,P,261,3.92,1254,0.054,0.115,0.161,0.011,0.003,0,0.569
8007_7.txt,P,372,3.847,1768,0.065,0.075,0.169,0.009,0.001,0,0.55
8008_7.txt,P,371,4.054,1810,0.065,0.084,0.186,0.006,0,0.001,0.698
8009_9.txt,P,351,3.952,1694,0.077,0.06,0.142,0.008,0.001,0,0.578
800_9.txt,P,201,3.692,911,0.05,0.04,0.149,0.015,0.004,0,0.615
8010_7.txt,P,256,4.109,1274,0.066,0.09,0.105,0.008,0,0.001,0.621
8011_10.txt,P,197,3.695,892,0.066,0.091,0.117,0.01,0.01,0,0.624
8012_8.txt,P,150,4.193,758,0.06,0.08,0.133,0.015,0.001,0,0.726
8013_8.txt,P,354,3.884,1678,0.085,0.073,0.147,0.002,0.007,0,0.653
8014_7.txt,P,76,3.618,340,0.026,0.145,0.145,0.015,0,0,0.791
8015_10.txt,P,83,3.843,395,0.108,0.048,0.193,0.013,0,0,0.789
8016_10.txt,P,167,3.611,747,0.066,0.048,0.198,0.003,0.007,0,0.655
8017_9.txt,P,285,3.937,1339,0.025,0.07,0.102,0.013,0.001,0,0.744
8018_10.txt,P,299,4.11,1475,0.02,0.07,0.094,0.005,0,0,0.635
8019_7.txt,P,605,4.018,2943,0.058,0.091,0.14,0.008,0,0,0.509
801_8.txt,P,204,3.936,977,0.054,0.093,0.137,0.007,0,0.001,0.738
8020_8.txt,P,177,3.881,839,0.09,0.068,0.102,0.008,0,0,0.613
8021_7.txt,P,379,4.282,1938,0.077,0.063,0.164,0.003,0.002,0,0.706
8022_8.txt,P,136,3.875,650,0.029,0.081,0.125,0.012,0,0,0.691
8023_7.txt,P,818,4.05,4012,0.05,0.086,0.12,0.006,0,0,0.474
8024_10.txt,P,336,3.86,1566,0.051,0.101,0.122,0.017,0.001,0.001,0.618
8025_9.txt,P,94,3.734,432,0.064,0.085,0.213,0.014,0,0.005,0.793
8026_9.txt,P,349,3.862,1625,0.052,0.095,0.166,0.005,0.001,0.001,0.679
8027_10.txt,P,133,4.015,647,0.075,0.09,0.143,0.019,0.006,0,0.72
8028_10.txt,P,71,3.535,307,0.028,0.141,0.113,0.007,0.033,0.003,0.935
8029_10.txt,P,236,3.932,1142,0.047,0.106,0.14,0.014,0,0,0.567
802_10.txt,P,256,4.168,1294,0.059,0.086,0.141,0.012,0,0,0.617
8030_9.txt,P,103,3.874,493,0.058,0.049,0.146,0.016,0.006,0,0.74
8031_9.txt,P,205,3.741,936,0.029,0.112,0.171,0.018,0.002,0.001,0.677
8032_10.txt,P,61,3.525,268,0.016,0.066,0.115,0.015,0,0,0.87
8033_7.txt,P,130,3.923,617,0.054,0.085,0.123,0.016,0,0,0.691
8034_10.txt,P,86,3.919,411,0.035,0.105,0.14,0.007,0,0.002,0.809
8035_7.txt,P,126,3.778,585,0.063,0.087,0.159,0.01,0,0,0.71
8036_8.txt,P,307,4.29,1593,0.065,0.065,0.166,0.008,0,0,0.542
8037_10.txt,P,158,3.696,717,0.076,0.07,0.215,0.017,0.001,0,0.71
8038_7.txt,P,171,4.591,933,0.099,0.082,0.175,0.008,0,0,0.752
8039_8.txt,P,118,3.797,545,0.042,0.093,0.263,0.009,0,0,0.724
803_10.txt,P,204,4.01,1013,0.044,0.123,0.074,0,0,0,0.658
8040_9.txt,P,210,3.852,990,0.043,0.048,0.157,0.007,0.006,0.001,0.599
8041_7.txt,P,260,4.327,1360,0.073,0.081,0.223,0.007,0,0,0.61
8042_7.txt,P,518,4.151,2601,0.058,0.087,0.164,0.008,0,0,0.562
8043_9.txt,P,143,4.133,716,0.056,0.119,0.154,0.01,0,0,0.678
8044_10.txt,P,146,4.096,720,0.027,0.123,0.116,0.008,0,0,0.738
8045_8.txt,P,221,3.833,1037,0.054,0.081,0.154,0.012,0.001,0,0.683
8046_9.txt,P,193,4.207,975,0.093,0.093,0.155,0.01,0,0.002,0.765
8047_9.txt,P,92,4.185,460,0.054,0.065,0.141,0.022,0,0,0.795
8048_7.txt,P,79,3.063,297,0.089,0.038,0.152,0.013,0.017,0,0.845
8049_7.txt,P,93,3.699,422,0.032,0.086,0.151,0.021,0,0,0.782
804_10.txt,P,376,3.902,1800,0.043,0.061,0.17,0.004,0.002,0,0.635
8050_10.txt,P,136,3.801,638,0.103,0.037,0.221,0.008,0,0,0.695
8051_7.txt,P,340,3.918,1614,0.068,0.103,0.179,0.009,0.001,0,0.596
8052_9.txt,P,679,3.969,3281,0.052,0.1,0.156,0.009,0,0.001,0.492
8053_8.txt,P,191,3.717,866,0.084,0.089,0.178,0.01,0,0.001,0.699
8054_8.txt,P,227,4.031,1113,0.057,0.11,0.181,0.013,0.001,0,0.636
8055_8.txt,P,685,3.851,3206,0.061,0.091,0.146,0.013,0,0.002,0.593
8056_8.txt,P,180,4.233,925,0.089,0.072,0.167,0.006,0,0,0.633
8057_10.txt,P,574,4.289,2966,0.061,0.08,0.178,0.007,0,0,0.598
8058_8.txt,P,516,3.897,2454,0.072,0.083,0.159,0.009,0,0,0.572
8059_10.txt,P,130,4.169,649,0.046,0.062,0.223,0.008,0.002,0,0.798
805_9.txt,P,282,4.213,1436,0.089,0.085,0.142,0.006,0.001,0,0.62
8060_9.txt,P,796,4.177,4041,0.065,0.093,0.163,0.005,0,0,0.472
8061_10.txt,P,119,4.378,619,0.084,0.092,0.143,0.011,0,0,0.778
8062_8.txt,P,668,4.325,3448,0.067,0.091,0.151,0.006,0,0,0.566
8063_10.txt,P,254,4.157,1283,0.063,0.063,0.177,0.009,0,0,0.637
8064_10.txt,P,580,4.247,2994,0.076,0.078,0.159,0.006,0,0,0.52
8065_9.txt,P,532,4,2593,0.064,0.077,0.158,0.006,0,0,0.568
8066_9.txt,P,349,4.221,1775,0.054,0.066,0.181,0.007,0,0,0.613
8067_8.txt,P,203,4.02,989,0.069,0.089,0.133,0.006,0,0.002,0.651
8068_9.txt,P,359,3.526,1561,0.081,0.075,0.134,0.009,0,0.001,0.568
8069_8.txt,P,437,4.176,2196,0.076,0.089,0.162,0.012,0,0,0.637
806_10.txt,P,141,3.61,641,0.028,0.113,0.156,0.016,0,0,0.712
8070_8.txt,P,599,4.157,3046,0.043,0.092,0.137,0.01,0,0,0.544
8071_9.txt,P,143,4.231,731,0.077,0.077,0.168,0.008,0,0,0.738
8072_10.txt,P,81,4.395,424,0.049,0.062,0.16,0.012,0.002,0,0.879
8073_8.txt,P,132,4.606,724,0.083,0.098,0.197,0.011,0,0,0.789
8074_10.txt,P,369,3.821,1716,0.06,0.081,0.133,0.012,0,0,0.611
8075_8.txt,P,296,4.132,1490,0.071,0.091,0.189,0.014,0,0,0.616
8076_7.txt,P,210,3.986,1009,0.029,0.048,0.19,0.013,0,0.001,0.691
8077_7.txt,P,254,3.65,1144,0.075,0.055,0.177,0.017,0,0,0.524
8078_10.txt,P,137,3.898,650,0.058,0.058,0.219,0.014,0,0,0.655
8079_8.txt,P,179,4.492,969,0.073,0.073,0.123,0.015,0.001,0,0.676
807_10.txt,P,283,4.322,1473,0.067,0.067,0.145,0.008,0.001,0,0.643
8080_8.txt,P,236,3.835,1110,0.059,0.068,0.123,0.012,0,0,0.653
8081_9.txt,P,30,3.633,131,0.133,0.1,0.167,0.023,0.023,0,0.952
8082_8.txt,P,85,4.059,414,0.047,0.129,0.165,0.019,0,0.002,0.758
8083_7.txt,P,107,4.15,538,0.065,0.103,0.178,0.009,0.004,0,0.782
8084_7.txt,P,225,3.587,1000,0.053,0.098,0.129,0.017,0,0,0.654
8085_7.txt,P,272,3.588,1223,0.055,0.07,0.114,0.006,0.007,0,0.538
8086_9.txt,P,389,3.902,1858,0.054,0.075,0.149,0.004,0.004,0,0.494
8087_8.txt,P,179,4.061,887,0.073,0.106,0.201,0.017,0,0,0.658
8088_7.txt,P,1166,4.301,6005,0.074,0.09,0.157,0.005,0,0,0.514
8089_10.txt,P,666,4.366,3498,0.075,0.066,0.17,0.008,0,0,0.448
808_9.txt,P,193,4.01,942,0.062,0.062,0.14,0.013,0,0,0.743
